id,name,type,status,layer,module,feature,description,file_path,related_files,parent_id,child_ids,depends_on,used_by,ui_related,api_related,database_related,tests_related,docs_related,agent_related,risk_level,completion_percent,last_verified_at,verification_status,notes
SOAR-API-ADMIN-USERS-LIST,GET /admin/users,api_route,verified_local,backend,api-admin,subscriptions-admin,"Admin-only user list endpoint with active subscription metadata.",apps/api/src/modules/admin/users/users.routes.ts,apps/api/src/modules/admin/users/users.controller.ts;apps/api/src/modules/admin/users/users.service.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-CONTROLLER-ADMIN-USERS;SOAR-TYPES-ADMIN-USERS;SOAR-SERVICE-ADMIN-USERS,SOAR-SERVICE-WEB-ADMIN-USERS,,SOAR-CONTROLLER-ADMIN-USERS,SOAR-DB-USER;SOAR-DB-USER-SUBSCRIPTION;SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-ADMIN,,critical,90,2026-05-24,verified_local,"Typed API route view for Subscriptions/Admin backfill."
SOAR-API-ADMIN-USERS-UPDATE,PATCH /admin/users/:userId,api_route,verified_local,backend,api-admin,subscriptions-admin,"Admin-only user role and subscription assignment endpoint with self/last-admin guards.",apps/api/src/modules/admin/users/users.routes.ts,apps/api/src/modules/admin/users/users.controller.ts;apps/api/src/modules/admin/users/users.service.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-CONTROLLER-ADMIN-USERS;SOAR-TYPES-ADMIN-USERS;SOAR-SERVICE-ADMIN-USERS,SOAR-SERVICE-WEB-ADMIN-USERS,,SOAR-CONTROLLER-ADMIN-USERS,SOAR-DB-USER;SOAR-DB-USER-SUBSCRIPTION;SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-ADMIN,,critical,90,2026-05-24,verified_local,"Typed API route view for Subscriptions/Admin backfill."
SOAR-API-ADMIN-SUBSCRIPTION-PLANS-LIST,GET /admin/subscriptions/plans,api_route,verified_local,backend,api-admin,subscriptions-admin,"Admin-only subscription plan catalog endpoint.",apps/api/src/modules/admin/subscriptionPlans/subscriptionPlans.routes.ts,apps/api/src/modules/admin/subscriptionPlans/subscriptionPlans.controller.ts;apps/api/src/modules/admin/subscriptionPlans/subscriptionPlans.service.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-CONTROLLER-ADMIN-SUBSCRIPTION-PLANS;SOAR-TYPES-ADMIN-SUBSCRIPTION-PLANS;SOAR-SERVICE-ADMIN-SUBSCRIPTION-PLANS,SOAR-SERVICE-WEB-ADMIN-SUBSCRIPTIONS,,SOAR-CONTROLLER-ADMIN-SUBSCRIPTION-PLANS,SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-ADMIN,,critical,90,2026-05-24,verified_local,"Typed API route view for Subscriptions/Admin backfill."
SOAR-API-ADMIN-SUBSCRIPTION-PLAN-UPDATE,PUT /admin/subscriptions/plans/:code,api_route,verified_local,backend,api-admin,subscriptions-admin,"Admin-only subscription plan update endpoint with entitlement validation.",apps/api/src/modules/admin/subscriptionPlans/subscriptionPlans.routes.ts,apps/api/src/modules/admin/subscriptionPlans/subscriptionPlans.controller.ts;apps/api/src/modules/admin/subscriptionPlans/subscriptionPlans.service.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-CONTROLLER-ADMIN-SUBSCRIPTION-PLANS;SOAR-TYPES-ADMIN-SUBSCRIPTION-PLANS;SOAR-SERVICE-ADMIN-SUBSCRIPTION-PLANS,SOAR-SERVICE-WEB-ADMIN-SUBSCRIPTIONS,,SOAR-CONTROLLER-ADMIN-SUBSCRIPTION-PLANS,SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-ADMIN,,critical,90,2026-05-24,verified_local,"Typed API route view for Subscriptions/Admin backfill."
SOAR-API-PROFILE-SUBSCRIPTION-GET,GET /dashboard/profile/subscription,api_route,verified_local,backend,api-profile,subscriptions-admin,"Authenticated current subscription read endpoint.",apps/api/src/modules/profile/subscription/subscription.routes.ts,apps/api/src/modules/profile/subscription/subscription.controller.ts;apps/api/src/modules/profile/subscription/subscription.service.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-CONTROLLER-PROFILE-SUBSCRIPTION;SOAR-SERVICE-PROFILE-SUBSCRIPTION,SOAR-SERVICE-WEB-PROFILE-SUBSCRIPTION,,SOAR-CONTROLLER-PROFILE-SUBSCRIPTION,SOAR-DB-SUBSCRIPTION-PLAN;SOAR-DB-USER-SUBSCRIPTION,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-SUBSCRIPTIONS,,high,90,2026-05-24,verified_local,"Typed API route view for Subscriptions/Admin backfill."
SOAR-API-PROFILE-SUBSCRIPTION-CHECKOUT,POST /dashboard/profile/subscription/checkout-intents,api_route,verified_local,backend,api-profile,subscriptions-admin,"Authenticated subscription checkout intent endpoint.",apps/api/src/modules/profile/subscription/subscription.routes.ts,apps/api/src/modules/profile/subscription/subscription.controller.ts;apps/api/src/modules/subscriptions/payments/paymentCheckout.service.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-CONTROLLER-PROFILE-SUBSCRIPTION;SOAR-SERVICE-PAYMENT-CHECKOUT,SOAR-SERVICE-WEB-PROFILE-SUBSCRIPTION,,SOAR-CONTROLLER-PROFILE-SUBSCRIPTION,SOAR-DB-SUBSCRIPTION-PLAN;SOAR-DB-USER-SUBSCRIPTION;SOAR-DB-PAYMENT-INTENT,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-SUBSCRIPTIONS,,high,90,2026-05-24,verified_local,"Typed API route view for Subscriptions/Admin backfill."
SOAR-API-BOT-ASSISTANT-CONFIG-GET,GET /dashboard/bots/:id/assistant-config,api_route,verified_local,backend,api-bots,ai-assistant-foundation,"Authenticated bot assistant config read route.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts;apps/api/src/modules/bots/botAssistant.service.ts,SOAR-FEATURE-AI-ASSISTANT-FOUNDATION,,SOAR-CONTROLLER-BOTS;SOAR-SERVICE-BOT-ASSISTANT,SOAR-SERVICE-WEB-BOTS-API,,SOAR-CONTROLLER-BOTS,SOAR-DB-BOT-ASSISTANT-CONFIG;SOAR-DB-BOT-SUBAGENT-CONFIG,SOAR-TEST-AI-ASSISTANT-API,SOAR-DOC-ASSISTANT-RUNTIME,,high,90,2026-05-24,verified_local,"Typed API route view for AI Assistant foundation backfill."
SOAR-API-BOT-ASSISTANT-CONFIG-UPSERT,PUT /dashboard/bots/:id/assistant-config,api_route,verified_local,backend,api-bots,ai-assistant-foundation,"Authenticated bot assistant main config upsert route.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts;apps/api/src/modules/bots/botAssistant.service.ts,SOAR-FEATURE-AI-ASSISTANT-FOUNDATION,,SOAR-CONTROLLER-BOTS;SOAR-TYPES-BOTS;SOAR-SERVICE-BOT-ASSISTANT,SOAR-SERVICE-WEB-BOTS-API,,SOAR-CONTROLLER-BOTS,SOAR-DB-BOT-ASSISTANT-CONFIG,SOAR-TEST-AI-ASSISTANT-API,SOAR-DOC-ASSISTANT-RUNTIME,,high,90,2026-05-24,verified_local,"Typed API route view for AI Assistant foundation backfill."
SOAR-API-BOT-SUBAGENT-UPSERT,PUT /dashboard/bots/:id/assistant-config/subagents/:slotIndex,api_route,verified_local,backend,api-bots,ai-assistant-foundation,"Authenticated bot subagent slot upsert route with slot limits.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts;apps/api/src/modules/bots/botAssistant.service.ts,SOAR-FEATURE-AI-ASSISTANT-FOUNDATION,,SOAR-CONTROLLER-BOTS;SOAR-TYPES-BOTS;SOAR-SERVICE-BOT-ASSISTANT,SOAR-SERVICE-WEB-BOTS-API,,SOAR-CONTROLLER-BOTS,SOAR-DB-BOT-SUBAGENT-CONFIG,SOAR-TEST-AI-ASSISTANT-API,SOAR-DOC-ASSISTANT-RUNTIME,,high,90,2026-05-24,verified_local,"Typed API route view for AI Assistant foundation backfill."
SOAR-API-BOT-SUBAGENT-DELETE,DELETE /dashboard/bots/:id/assistant-config/subagents/:slotIndex,api_route,verified_local,backend,api-bots,ai-assistant-foundation,"Authenticated bot subagent slot delete route.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts;apps/api/src/modules/bots/botAssistant.service.ts,SOAR-FEATURE-AI-ASSISTANT-FOUNDATION,,SOAR-CONTROLLER-BOTS;SOAR-SERVICE-BOT-ASSISTANT,SOAR-SERVICE-WEB-BOTS-API,,SOAR-CONTROLLER-BOTS,SOAR-DB-BOT-SUBAGENT-CONFIG,SOAR-TEST-AI-ASSISTANT-API,SOAR-DOC-ASSISTANT-RUNTIME,,medium,90,2026-05-24,verified_local,"Typed API route view for AI Assistant foundation backfill."
SOAR-API-BOT-ASSISTANT-DRY-RUN,POST /dashboard/bots/:id/assistant-config/dry-run,api_route,verified_local,backend,api-bots,ai-assistant-foundation,"Authenticated assistant dry-run route returning an explainable decision trace without runtime trading authority.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts;apps/api/src/modules/bots/botAssistant.service.ts,SOAR-FEATURE-AI-ASSISTANT-FOUNDATION,,SOAR-CONTROLLER-BOTS;SOAR-TYPES-BOTS;SOAR-SERVICE-BOT-ASSISTANT;SOAR-SERVICE-ASSISTANT-ORCHESTRATOR,SOAR-SERVICE-WEB-BOTS-API,,SOAR-CONTROLLER-BOTS,SOAR-DB-BOT-ASSISTANT-CONFIG;SOAR-DB-BOT-SUBAGENT-CONFIG,SOAR-TEST-AI-ASSISTANT-API;SOAR-TEST-AI-ASSISTANT-ORCHESTRATOR;SOAR-TEST-AI-PROTOCOL-HARNESS,SOAR-DOC-ASSISTANT-RUNTIME;SOAR-DOC-AI-TESTING-PROTOCOL,,critical,90,2026-05-24,verified_local,"Typed API route view for AI Assistant foundation backfill."
SOAR-API-ICON-LOOKUP,GET /dashboard/icons/lookup,api_route,verified_local,backend,api-icons,api-support-routes,"Authenticated rate-limited icon lookup endpoint for coin icon metadata.",apps/api/src/modules/icons/icons.routes.ts,apps/api/src/modules/icons/icons.controller.ts;apps/api/src/modules/icons/icons.service.ts;apps/api/src/modules/icons/icons.types.ts,SOAR-FEATURE-API-SUPPORT-ROUTES,,SOAR-CONTROLLER-ICONS;SOAR-SERVICE-ICONS;SOAR-TYPES-ICONS,SOAR-ROUTER-DASHBOARD,,SOAR-SERVICE-ICONS,,SOAR-TEST-ICONS-API,SOAR-DOC-API-ICONS,,medium,90,2026-05-24,verified_local,"Typed API route view for API support routes backfill."
SOAR-API-MARKET-STREAM-EVENTS,GET /dashboard/market-stream/events,api_route,verified_local,backend,api-market-stream,api-support-routes,"Authenticated SSE market-stream endpoint with bounded symbol subscriptions and heartbeat handling.",apps/api/src/modules/market-stream/marketStream.routes.ts,apps/api/src/modules/market-stream/marketStreamFanout.ts;apps/api/src/modules/market-stream/exchangePollingStream.service.ts,SOAR-FEATURE-API-SUPPORT-ROUTES,,SOAR-SERVICE-MARKET-STREAM-FANOUT;SOAR-SERVICE-MARKET-STREAM,SOAR-ROUTER-DASHBOARD;SOAR-FEATURE-MARKETS,,SOAR-SERVICE-MARKET-STREAM-FANOUT,,SOAR-TEST-MARKET-STREAM-API,SOAR-DOC-API-MARKET-STREAM,,high,90,2026-05-24,verified_local,"Typed API route view for API support routes backfill."
SOAR-API-PROFILE-BASIC-GET,GET /dashboard/profile/basic,api_route,verified_local,backend,api-profile,api-support-routes,"Authenticated profile basic read endpoint.",apps/api/src/modules/profile/basic/basic.routes.ts,apps/api/src/modules/profile/basic/basic.controller.ts;apps/api/src/modules/profile/basic/basic.service.ts;apps/api/src/modules/profile/basic/basic.types.ts,SOAR-FEATURE-API-SUPPORT-ROUTES,,SOAR-CONTROLLER-PROFILE-BASIC;SOAR-SERVICE-PROFILE-BASIC,SOAR-ROUTER-DASHBOARD;SOAR-FEATURE-PROFILE-API-KEYS,,SOAR-SERVICE-PROFILE-BASIC,SOAR-DB-USER,SOAR-TEST-PROFILE-BASIC-API,SOAR-DOC-API-PROFILE,,high,90,2026-05-24,verified_local,"Typed API route view for API support routes backfill."
SOAR-API-PROFILE-BASIC-UPDATE,PATCH /dashboard/profile/basic,api_route,verified_local,backend,api-profile,api-support-routes,"Authenticated profile basic update endpoint.",apps/api/src/modules/profile/basic/basic.routes.ts,apps/api/src/modules/profile/basic/basic.controller.ts;apps/api/src/modules/profile/basic/basic.service.ts;apps/api/src/modules/profile/basic/basic.types.ts,SOAR-FEATURE-API-SUPPORT-ROUTES,,SOAR-CONTROLLER-PROFILE-BASIC;SOAR-TYPES-PROFILE-BASIC;SOAR-SERVICE-PROFILE-BASIC,SOAR-ROUTER-DASHBOARD,,SOAR-SERVICE-PROFILE-BASIC,SOAR-DB-USER,SOAR-TEST-PROFILE-BASIC-API,SOAR-DOC-API-PROFILE,,high,90,2026-05-24,verified_local,"Typed API route view for API support routes backfill."
SOAR-API-PROFILE-BASIC-DELETE,DELETE /dashboard/profile/basic,api_route,verified_local,backend,api-profile,api-support-routes,"Authenticated profile account-delete route exposed by the basic profile module.",apps/api/src/modules/profile/basic/basic.routes.ts,apps/api/src/modules/profile/basic/basic.controller.ts;apps/api/src/modules/profile/basic/basic.service.ts,SOAR-FEATURE-API-SUPPORT-ROUTES,,SOAR-CONTROLLER-PROFILE-BASIC;SOAR-SERVICE-PROFILE-BASIC,SOAR-ROUTER-DASHBOARD,,SOAR-SERVICE-PROFILE-BASIC,SOAR-DB-USER,SOAR-TEST-PROFILE-BASIC-API,SOAR-DOC-API-PROFILE,,critical,90,2026-05-24,verified_local,"Typed API route view for API support routes backfill."
SOAR-API-PROFILE-SECURITY-PASSWORD,PATCH /dashboard/profile/security/password,api_route,verified_local,backend,api-profile,api-support-routes,"Authenticated password-change route with security rate limiting.",apps/api/src/modules/profile/security/security.routes.ts,apps/api/src/modules/profile/security/security.controller.ts;apps/api/src/modules/profile/security/security.service.ts;apps/api/src/modules/profile/security/security.types.ts,SOAR-FEATURE-API-SUPPORT-ROUTES,,SOAR-CONTROLLER-PROFILE-SECURITY;SOAR-TYPES-PROFILE-SECURITY;SOAR-SERVICE-PROFILE-SECURITY,SOAR-ROUTER-DASHBOARD,,SOAR-SERVICE-PROFILE-SECURITY,SOAR-DB-USER,SOAR-TEST-PROFILE-SECURITY-API,SOAR-DOC-API-PROFILE,,critical,90,2026-05-24,verified_local,"Typed API route view for API support routes backfill."
SOAR-API-PROFILE-SECURITY-ACCOUNT,DELETE /dashboard/profile/security/account,api_route,verified_local,backend,api-profile,api-support-routes,"Authenticated account deletion route with session cookie clearing.",apps/api/src/modules/profile/security/security.routes.ts,apps/api/src/modules/profile/security/security.controller.ts;apps/api/src/modules/profile/security/security.service.ts,SOAR-FEATURE-API-SUPPORT-ROUTES,,SOAR-CONTROLLER-PROFILE-SECURITY;SOAR-SERVICE-PROFILE-SECURITY,SOAR-ROUTER-DASHBOARD,,SOAR-SERVICE-PROFILE-SECURITY,SOAR-DB-USER,SOAR-TEST-PROFILE-SECURITY-API,SOAR-DOC-API-PROFILE,,critical,90,2026-05-24,verified_local,"Typed API route view for API support routes backfill."
SOAR-API-UPLOAD-AVATAR,POST /upload/avatar,api_route,verified_local,backend,api-upload,api-support-routes,"Authenticated avatar upload route with size type pixel and processing limits.",apps/api/src/modules/upload/upload.routes.ts,apps/api/src/modules/upload/upload.processing.test.ts,SOAR-FEATURE-API-SUPPORT-ROUTES,,SOAR-SERVICE-UPLOAD-AVATAR-PROCESSING,SOAR-ROUTER-API-ROOT,,SOAR-SERVICE-UPLOAD-AVATAR-PROCESSING,SOAR-DB-USER,SOAR-TEST-UPLOAD-API,SOAR-DOC-API-UPLOAD,,high,90,2026-05-24,verified_local,"Typed API route view for API support routes backfill."
