id,name,type,status,layer,module,feature,description,file_path,related_files,parent_id,child_ids,depends_on,used_by,ui_related,api_related,database_related,tests_related,docs_related,agent_related,risk_level,completion_percent,last_verified_at,verification_status,notes
SOAR-SERVICE-MARKET-UNIVERSE-HELPERS,Market universe frontend helpers,utility,verified_local,frontend,web-markets,markets,"Frontend helper utilities for market universe symbol normalization and preview composition.",apps/web/src/features/markets/utils/marketUniverseHelpers.ts,,SOAR-FEATURE-MARKETS,,SOAR-DOC-WEB-MARKETS,SOAR-COMP-MARKET-UNIVERSE-FORM;SOAR-COMP-MARKET-SEARCHABLE-MULTISELECT,SOAR-COMP-MARKET-UNIVERSE-FORM,SOAR-API-MARKET-CATALOG,SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-MARKETS-WEB,SOAR-DOC-WEB-MARKETS,,high,90,2026-05-24,verified_local,"Typed utility view for Markets backfill."
SOAR-CONTROLLER-MARKETS,Markets controller,controller,verified_local,backend,api-markets,markets,"Express markets controller for catalog query parsing universe CRUD auth checks and error mapping.",apps/api/src/modules/markets/markets.controller.ts,apps/api/src/modules/markets/markets.errors.ts,SOAR-FEATURE-MARKETS,,SOAR-TYPES-MARKETS;SOAR-SERVICE-MARKETS,SOAR-API-MARKET-UNIVERSE-LIST;SOAR-API-MARKET-UNIVERSE-GET;SOAR-API-MARKET-CATALOG;SOAR-API-MARKET-UNIVERSE-CREATE;SOAR-API-MARKET-UNIVERSE-UPDATE;SOAR-API-MARKET-UNIVERSE-DELETE,,SOAR-API-MARKET-UNIVERSE-LIST;SOAR-API-MARKET-UNIVERSE-GET;SOAR-API-MARKET-CATALOG;SOAR-API-MARKET-UNIVERSE-CREATE;SOAR-API-MARKET-UNIVERSE-UPDATE;SOAR-API-MARKET-UNIVERSE-DELETE,SOAR-DB-MARKET-UNIVERSE;SOAR-DB-SYMBOL-GROUP,SOAR-TEST-MARKETS-API,SOAR-DOC-API-MARKETS,,critical,90,2026-05-24,verified_local,"Typed controller view for Markets backfill."
SOAR-TYPES-MARKETS,Market universe DTO schemas,validation,verified_local,backend,api-markets,markets,"Market universe create update and catalog query schemas with symbol normalization contract.",apps/api/src/modules/markets/markets.types.ts,,SOAR-FEATURE-MARKETS,,SOAR-DOC-API-MARKETS,SOAR-CONTROLLER-MARKETS;SOAR-SERVICE-MARKETS,,SOAR-API-MARKET-CATALOG;SOAR-API-MARKET-UNIVERSE-CREATE;SOAR-API-MARKET-UNIVERSE-UPDATE,SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-MARKETS-API,SOAR-DOC-API-MARKETS,,critical,90,2026-05-24,verified_local,"Typed validation view for Markets backfill."
SOAR-SERVICE-MARKETS,Markets service,service,verified_local,backend,api-markets,markets,"Market universe CRUD catalog resolution active-bot guard backtest-history guard and symbol-group sync service.",apps/api/src/modules/markets/markets.service.ts,apps/api/src/modules/markets/markets.errors.ts,SOAR-FEATURE-MARKETS,,SOAR-DB-MARKET-UNIVERSE;SOAR-DB-SYMBOL-GROUP;SOAR-DB-BOT;SOAR-DB-BOT-MARKET-GROUP;SOAR-SERVICE-MARKET-CATALOG-SYMBOL-RESOLVER;SOAR-SERVICE-EXCHANGE-MARKET-CATALOG,SOAR-CONTROLLER-MARKETS;SOAR-FEATURE-BOT-SETUP;SOAR-FEATURE-BOT-RUNTIME,,SOAR-API-MARKET-UNIVERSE-LIST;SOAR-API-MARKET-UNIVERSE-GET;SOAR-API-MARKET-CATALOG;SOAR-API-MARKET-UNIVERSE-CREATE;SOAR-API-MARKET-UNIVERSE-UPDATE;SOAR-API-MARKET-UNIVERSE-DELETE,SOAR-DB-MARKET-UNIVERSE;SOAR-DB-SYMBOL-GROUP;SOAR-DB-BOT;SOAR-DB-BOT-MARKET-GROUP,SOAR-TEST-MARKETS-API,SOAR-DOC-API-MARKETS,,critical,90,2026-05-24,verified_local,"Typed service view for Markets backfill."
SOAR-SERVICE-MARKET-CATALOG-SYMBOL-RESOLVER,Market catalog symbol resolver,service,verified_local,backend,api-markets,markets,"Market catalog and symbol resolver path for catalog-backed universe preview and symbol-group synchronization.",apps/api/src/modules/markets/marketCatalogSymbolResolver.service.ts,apps/api/src/lib/symbols.ts,SOAR-FEATURE-MARKETS,,SOAR-SERVICE-EXCHANGE-MARKET-CATALOG,SOAR-SERVICE-MARKETS,,SOAR-API-MARKET-CATALOG;SOAR-API-MARKET-UNIVERSE-UPDATE,SOAR-DB-MARKET-UNIVERSE;SOAR-DB-SYMBOL-GROUP,SOAR-TEST-MARKETS-API,SOAR-DOC-API-MARKETS,,critical,90,2026-05-24,verified_local,"Typed service view for Markets backfill."
SOAR-SERVICE-WEB-BACKTESTS,Web backtests API service,service,verified_local,frontend,web-backtest,backtests,"Typed frontend API service for backtest run list create delete detail trades report and timeline calls.",apps/web/src/features/backtest/services/backtests.service.ts,apps/web/src/features/backtest/types/backtest.type.ts,SOAR-FEATURE-BACKTESTS,,SOAR-API-BACKTEST-RUN-LIST;SOAR-API-BACKTEST-RUN-GET;SOAR-API-BACKTEST-RUN-TRADES;SOAR-API-BACKTEST-RUN-REPORT;SOAR-API-BACKTEST-RUN-TIMELINE;SOAR-API-BACKTEST-RUN-CREATE;SOAR-API-BACKTEST-RUN-DELETE,SOAR-COMP-BACKTESTS-LIST-VIEW;SOAR-COMP-BACKTEST-CREATE-FORM;SOAR-COMP-BACKTEST-RUN-DETAILS,SOAR-COMP-BACKTESTS-LIST-VIEW;SOAR-COMP-BACKTEST-CREATE-FORM;SOAR-COMP-BACKTEST-RUN-DETAILS,SOAR-API-BACKTEST-RUN-LIST;SOAR-API-BACKTEST-RUN-GET;SOAR-API-BACKTEST-RUN-TRADES;SOAR-API-BACKTEST-RUN-REPORT;SOAR-API-BACKTEST-RUN-TIMELINE;SOAR-API-BACKTEST-RUN-CREATE;SOAR-API-BACKTEST-RUN-DELETE,SOAR-DB-BACKTEST-RUN,SOAR-TEST-BACKTESTS-WEB,SOAR-DOC-WEB-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed service view for Backtests backfill."
SOAR-SERVICE-BACKTEST-WEB-VIEWMODEL,Backtest Web view-model utilities,utility,verified_local,frontend,web-backtest,backtests,"Backtest details view-model and timeline/trade presentation utilities.",apps/web/src/features/backtest/utils/backtestRunDetailsViewModel.ts,apps/web/src/features/backtest/utils/backtestSymbolStats.ts;apps/web/src/features/backtest/utils/timelineIndicatorOverlays.ts;apps/web/src/features/backtest/utils/nonOverlappingTradeSegments.ts;apps/web/src/features/backtest/utils/pairStatsMetricDisplay.ts,SOAR-FEATURE-BACKTESTS,,SOAR-DOC-WEB-BACKTESTS,SOAR-COMP-BACKTEST-RUN-DETAILS;SOAR-COMP-BACKTEST-DETAIL-PRESENTERS,SOAR-COMP-BACKTEST-RUN-DETAILS,SOAR-API-BACKTEST-RUN-TIMELINE;SOAR-API-BACKTEST-RUN-REPORT,SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-TRADE,SOAR-TEST-BACKTESTS-WEB,SOAR-DOC-WEB-BACKTESTS,,high,90,2026-05-24,verified_local,"Typed utility view for Backtests backfill."
SOAR-CONTROLLER-BACKTESTS,Backtests controller,controller,verified_local,backend,api-backtests,backtests,"Express backtests controller for auth checks DTO parsing run lifecycle trades report and timeline responses.",apps/api/src/modules/backtests/backtests.controller.ts,,SOAR-FEATURE-BACKTESTS,,SOAR-TYPES-BACKTESTS;SOAR-SERVICE-BACKTESTS,SOAR-API-BACKTEST-RUN-LIST;SOAR-API-BACKTEST-RUN-GET;SOAR-API-BACKTEST-RUN-TRADES;SOAR-API-BACKTEST-RUN-REPORT;SOAR-API-BACKTEST-RUN-TIMELINE;SOAR-API-BACKTEST-RUN-CREATE;SOAR-API-BACKTEST-RUN-DELETE,,SOAR-API-BACKTEST-RUN-LIST;SOAR-API-BACKTEST-RUN-GET;SOAR-API-BACKTEST-RUN-TRADES;SOAR-API-BACKTEST-RUN-REPORT;SOAR-API-BACKTEST-RUN-TIMELINE;SOAR-API-BACKTEST-RUN-CREATE;SOAR-API-BACKTEST-RUN-DELETE,SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-TRADE;SOAR-DB-BACKTEST-REPORT,SOAR-TEST-BACKTESTS-API,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed controller view for Backtests backfill."
SOAR-TYPES-BACKTESTS,Backtest DTO schemas,validation,verified_local,backend,api-backtests,backtests,"Backtest create list trades and timeline query schemas.",apps/api/src/modules/backtests/backtests.types.ts,,SOAR-FEATURE-BACKTESTS,,SOAR-DOC-API-BACKTESTS,SOAR-CONTROLLER-BACKTESTS;SOAR-SERVICE-BACKTESTS,,SOAR-API-BACKTEST-RUN-LIST;SOAR-API-BACKTEST-RUN-TRADES;SOAR-API-BACKTEST-RUN-TIMELINE;SOAR-API-BACKTEST-RUN-CREATE,SOAR-DB-BACKTEST-RUN,SOAR-TEST-BACKTESTS-API,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed validation view for Backtests backfill."
SOAR-SERVICE-BACKTESTS,Backtests service,service,verified_local,backend,api-backtests,backtests,"Backtest run lifecycle read model timeline report and queue orchestration service.",apps/api/src/modules/backtests/backtests.service.ts,apps/api/src/modules/backtests/backtests.repository.ts,SOAR-FEATURE-BACKTESTS,,SOAR-SERVICE-BACKTEST-RANGE;SOAR-SERVICE-BACKTEST-RUN-JOB;SOAR-SERVICE-BACKTEST-RUN-QUEUE;SOAR-SERVICE-BACKTEST-REPORT-LIFECYCLE;SOAR-SERVICE-BACKTEST-STRATEGY-SNAPSHOTS;SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-TRADE;SOAR-DB-BACKTEST-REPORT;SOAR-DB-STRATEGY;SOAR-DB-MARKET-UNIVERSE,SOAR-CONTROLLER-BACKTESTS;SOAR-FEATURE-REPORTS,,SOAR-API-BACKTEST-RUN-LIST;SOAR-API-BACKTEST-RUN-GET;SOAR-API-BACKTEST-RUN-TRADES;SOAR-API-BACKTEST-RUN-REPORT;SOAR-API-BACKTEST-RUN-TIMELINE;SOAR-API-BACKTEST-RUN-CREATE;SOAR-API-BACKTEST-RUN-DELETE,SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-TRADE;SOAR-DB-BACKTEST-REPORT;SOAR-DB-STRATEGY;SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-BACKTESTS-API;SOAR-TEST-BACKTEST-REPLAY,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed service view for Backtests backfill."
SOAR-SERVICE-BACKTEST-RANGE,Backtest range service,service,verified_local,backend,api-backtests,backtests,"Backtest candle window symbol resolution and timeline range service.",apps/api/src/modules/backtests/backtestRange.service.ts,apps/api/src/modules/backtests/backtestTimeframe.ts,SOAR-FEATURE-BACKTESTS,,SOAR-FEATURE-MARKETS;SOAR-DB-MARKET-UNIVERSE,SOAR-SERVICE-BACKTESTS;SOAR-SERVICE-BACKTEST-RUN-JOB,,SOAR-API-BACKTEST-RUN-CREATE;SOAR-API-BACKTEST-RUN-TIMELINE,SOAR-DB-BACKTEST-RUN;SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-BACKTESTS-API,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed service view for Backtests backfill."
SOAR-SERVICE-BACKTEST-RUN-QUEUE,Backtest run queue,queue,verified_local,backend,api-backtests,backtests,"Backtest run queue wrapper for controlled job execution.",apps/api/src/modules/backtests/backtestRunQueue.ts,apps/api/src/modules/backtests/backtestRunQueue.test.ts,SOAR-FEATURE-BACKTESTS,,SOAR-SERVICE-BACKTEST-RUN-JOB,SOAR-SERVICE-BACKTESTS,,SOAR-API-BACKTEST-RUN-CREATE,SOAR-DB-BACKTEST-RUN,SOAR-TEST-BACKTESTS-API,SOAR-DOC-API-BACKTESTS,,high,90,2026-05-24,verified_local,"Typed queue view for Backtests backfill."
SOAR-SERVICE-BACKTEST-RUN-JOB,Backtest run job,worker,verified_local,backend,api-backtests,backtests,"Backtest run job processor that executes replay and persists report/trades.",apps/api/src/modules/backtests/backtestRunJob.ts,apps/api/src/modules/backtests/backtestRunJob.test.ts,SOAR-FEATURE-BACKTESTS,,SOAR-SERVICE-BACKTEST-DATA-GATEWAY;SOAR-SERVICE-BACKTEST-REPLAY-CORE;SOAR-SERVICE-BACKTEST-REPORT-LIFECYCLE;SOAR-SERVICE-BACKTEST-FILL-MODEL,SOAR-SERVICE-BACKTEST-RUN-QUEUE;SOAR-SERVICE-BACKTESTS,,SOAR-API-BACKTEST-RUN-CREATE,SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-TRADE;SOAR-DB-BACKTEST-REPORT,SOAR-TEST-BACKTESTS-API;SOAR-TEST-BACKTEST-REPLAY,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed worker view for Backtests backfill."
SOAR-SERVICE-BACKTEST-REPLAY-CORE,Backtest replay core,service,verified_local,backend,api-backtests,backtests,"Backtest replay and portfolio simulation core with runtime-kernel parity checks.",apps/api/src/modules/backtests/backtestReplayCore.ts,apps/api/src/modules/backtests/backtestPortfolioSimulation.service.ts;apps/api/src/modules/backtests/backtestRuntimeKernelParity.test.ts,SOAR-FEATURE-BACKTESTS,,SOAR-FEATURE-STRATEGIES;SOAR-SERVICE-BACKTEST-FILL-MODEL;SOAR-SERVICE-BACKTEST-DATA-GATEWAY,SOAR-SERVICE-BACKTEST-RUN-JOB,,SOAR-API-BACKTEST-RUN-TIMELINE,SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-TRADE,SOAR-TEST-BACKTEST-REPLAY,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed replay core view for Backtests backfill."
SOAR-SERVICE-BACKTEST-DATA-GATEWAY,Backtest data gateway,service,verified_local,backend,api-backtests,backtests,"Backtest candle and supplemental market data gateway.",apps/api/src/modules/backtests/backtestDataGateway.ts,apps/api/src/modules/backtests/backtestDataGateway.test.ts,SOAR-FEATURE-BACKTESTS,,SOAR-FEATURE-EXCHANGE-ADAPTER,SOAR-SERVICE-BACKTEST-RUN-JOB;SOAR-SERVICE-BACKTEST-REPLAY-CORE,,SOAR-API-BACKTEST-RUN-CREATE;SOAR-API-BACKTEST-RUN-TIMELINE,,SOAR-TEST-BACKTEST-REPLAY,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed data gateway view for Backtests backfill."
SOAR-SERVICE-BACKTEST-FILL-MODEL,Backtest fill model,service,verified_local,backend,api-backtests,backtests,"Backtest order fill model for simulated execution.",apps/api/src/modules/backtests/backtestFillModel.ts,apps/api/src/modules/backtests/backtestFillModel.test.ts,SOAR-FEATURE-BACKTESTS,,SOAR-DOC-API-BACKTESTS,SOAR-SERVICE-BACKTEST-REPLAY-CORE;SOAR-SERVICE-BACKTEST-RUN-JOB,,SOAR-API-BACKTEST-RUN-CREATE,SOAR-DB-BACKTEST-TRADE,SOAR-TEST-BACKTEST-REPLAY,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed fill model view for Backtests backfill."
SOAR-SERVICE-BACKTEST-REPORT-LIFECYCLE,Backtest report lifecycle service,service,verified_local,backend,api-backtests,backtests,"Backtest report lifecycle and safe update/upsert service.",apps/api/src/modules/backtests/backtestReportLifecycle.service.ts,,SOAR-FEATURE-BACKTESTS,,SOAR-DB-BACKTEST-REPORT;SOAR-DB-BACKTEST-RUN,SOAR-SERVICE-BACKTESTS;SOAR-SERVICE-BACKTEST-RUN-JOB,,SOAR-API-BACKTEST-RUN-REPORT,SOAR-DB-BACKTEST-REPORT;SOAR-DB-BACKTEST-RUN,SOAR-TEST-BACKTESTS-API,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed report lifecycle view for Backtests backfill."
SOAR-SERVICE-BACKTEST-STRATEGY-SNAPSHOTS,Backtest strategy snapshots,service,verified_local,backend,api-backtests,backtests,"Backtest immutable strategy link and context snapshot resolver.",apps/api/src/modules/backtests/backtestStrategyLinkSnapshots.ts,,SOAR-FEATURE-BACKTESTS,,SOAR-FEATURE-STRATEGIES;SOAR-FEATURE-MARKETS,SOAR-SERVICE-BACKTESTS;SOAR-SERVICE-BACKTEST-RUN-JOB,,SOAR-API-BACKTEST-RUN-CREATE;SOAR-API-BACKTEST-RUN-TIMELINE,SOAR-DB-BACKTEST-RUN;SOAR-DB-STRATEGY;SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-BACKTESTS-API,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed snapshot service view for Backtests backfill."
SOAR-SERVICE-WEB-REPORTS,Web reports API service,service,verified_local,frontend,web-reports,reports,"Typed frontend API service for cross-mode performance reports.",apps/web/src/features/reports/services/reports.service.ts,,SOAR-FEATURE-REPORTS,,SOAR-API-REPORTS-CROSS-MODE-PERFORMANCE,SOAR-COMP-PERFORMANCE-REPORTS-VIEW,SOAR-COMP-PERFORMANCE-REPORTS-VIEW,SOAR-API-REPORTS-CROSS-MODE-PERFORMANCE,SOAR-DB-BACKTEST-REPORT;SOAR-DB-TRADE,SOAR-TEST-REPORTS-WEB,SOAR-DOC-WEB-REPORTS,,high,90,2026-05-24,verified_local,"Typed frontend service view for Reports backfill."
SOAR-CONTROLLER-REPORTS,Reports controller,controller,verified_local,backend,api-reports,reports,"Express controller for authenticated reports read requests.",apps/api/src/modules/reports/reports.controller.ts,,SOAR-FEATURE-REPORTS,,SOAR-SERVICE-REPORTS,SOAR-API-REPORTS-CROSS-MODE-PERFORMANCE,,SOAR-API-REPORTS-CROSS-MODE-PERFORMANCE,SOAR-DB-BACKTEST-REPORT;SOAR-DB-TRADE,SOAR-TEST-REPORTS-API,SOAR-DOC-API-REPORTS,,critical,90,2026-05-24,verified_local,"Typed controller view for Reports backfill."
SOAR-SERVICE-REPORTS,Reports service,service,verified_local,backend,api-reports,reports,"Reports backend service fetching backtest reports PAPER trades and LIVE trades in parallel and returning cross-mode summary rows.",apps/api/src/modules/reports/reports.service.ts,apps/api/src/modules/reports/reports.service.test.ts,SOAR-FEATURE-REPORTS,,SOAR-SERVICE-REPORT-MODE-AGGREGATOR;SOAR-DB-BACKTEST-REPORT;SOAR-DB-TRADE;SOAR-DB-BOT,SOAR-CONTROLLER-REPORTS,,SOAR-API-REPORTS-CROSS-MODE-PERFORMANCE,SOAR-DB-BACKTEST-REPORT;SOAR-DB-TRADE;SOAR-DB-BOT,SOAR-TEST-REPORTS-API,SOAR-DOC-API-REPORTS,,critical,90,2026-05-24,verified_local,"Typed service view for Reports backfill."
SOAR-SERVICE-REPORT-MODE-AGGREGATOR,Reports mode aggregation,utility,verified_local,backend,api-reports,reports,"Aggregation utility producing weighted win rate net PnL gross profit and gross loss per execution mode.",apps/api/src/modules/reports/reports.service.ts,apps/api/src/modules/reports/reports.service.test.ts,SOAR-SERVICE-REPORTS,,SOAR-DB-BACKTEST-REPORT;SOAR-DB-TRADE,SOAR-SERVICE-REPORTS,,SOAR-API-REPORTS-CROSS-MODE-PERFORMANCE,SOAR-DB-BACKTEST-REPORT;SOAR-DB-TRADE,SOAR-TEST-REPORTS-API,SOAR-DOC-API-REPORTS,,high,90,2026-05-24,verified_local,"Typed utility view for Reports backfill."
SOAR-SERVICE-WEB-LOGS,Web logs API service,service,verified_local,frontend,web-logs,logs-audit,"Typed frontend API service for audit log list requests.",apps/web/src/features/logs/services/logs.service.ts,apps/web/src/features/logs/types/log.type.ts,SOAR-FEATURE-LOGS-AUDIT,,SOAR-API-LOGS-LIST,SOAR-COMP-AUDIT-TRAIL-VIEW,SOAR-COMP-AUDIT-TRAIL-VIEW,SOAR-API-LOGS-LIST,SOAR-DB-LOG,SOAR-TEST-LOGS-WEB,SOAR-DOC-WEB-LOGS,,high,90,2026-05-24,verified_local,"Typed frontend service view for Logs/Audit Trail backfill."
SOAR-CONTROLLER-LOGS,Logs controller,controller,verified_local,backend,api-logs,logs-audit,"Express controller for authenticated audit log reads.",apps/api/src/modules/logs/logs.controller.ts,,SOAR-FEATURE-LOGS-AUDIT,,SOAR-TYPES-LOGS;SOAR-SERVICE-LOGS,SOAR-API-LOGS-LIST,,SOAR-API-LOGS-LIST,SOAR-DB-LOG,SOAR-TEST-LOGS-API,SOAR-DOC-API-LOGS,,high,90,2026-05-24,verified_local,"Typed controller view for Logs/Audit Trail backfill."
SOAR-TYPES-LOGS,Logs query schema,validation,verified_local,backend,api-logs,logs-audit,"Zod query schema for source actor severity page and limit filters.",apps/api/src/modules/logs/logs.types.ts,,SOAR-FEATURE-LOGS-AUDIT,,SOAR-DOC-API-LOGS,SOAR-CONTROLLER-LOGS,,SOAR-API-LOGS-LIST,SOAR-DB-LOG,SOAR-TEST-LOGS-API,SOAR-DOC-API-LOGS,,medium,90,2026-05-24,verified_local,"Typed schema view for Logs/Audit Trail backfill."
SOAR-SERVICE-LOGS,Logs service,service,verified_local,backend,api-logs,logs-audit,"Owner-scoped audit log query service with optional source actor and severity filters.",apps/api/src/modules/logs/logs.service.ts,,SOAR-FEATURE-LOGS-AUDIT,,SOAR-DB-LOG,SOAR-CONTROLLER-LOGS,,SOAR-API-LOGS-LIST,SOAR-DB-LOG,SOAR-TEST-LOGS-API,SOAR-DOC-API-LOGS,,high,90,2026-05-24,verified_local,"Typed service view for Logs/Audit Trail backfill."
SOAR-SERVICE-WEB-ADMIN-SUBSCRIPTIONS,Web admin subscription plans service,service,verified_local,frontend,web-admin,subscriptions-admin,"Typed frontend API service for admin subscription plan list and update calls.",apps/web/src/features/admin/subscriptions/services/adminSubscriptionPlan.service.ts,apps/web/src/features/admin/subscriptions/types/adminSubscriptionPlan.type.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-API-ADMIN-SUBSCRIPTION-PLANS-LIST;SOAR-API-ADMIN-SUBSCRIPTION-PLAN-UPDATE,SOAR-COMP-ADMIN-SUBSCRIPTIONS-PAGE,SOAR-COMP-ADMIN-SUBSCRIPTIONS-PAGE,SOAR-API-ADMIN-SUBSCRIPTION-PLANS-LIST;SOAR-API-ADMIN-SUBSCRIPTION-PLAN-UPDATE,SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-WEB,SOAR-DOC-WEB-ADMIN,,critical,90,2026-05-24,verified_local,"Typed frontend service view for Subscriptions/Admin backfill."
SOAR-SERVICE-WEB-ADMIN-USERS,Web admin users service,service,verified_local,frontend,web-admin,subscriptions-admin,"Typed frontend API service for admin users list and mutation calls.",apps/web/src/features/admin/users/services/adminUsers.service.ts,apps/web/src/features/admin/users/types/adminUser.type.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-API-ADMIN-USERS-LIST;SOAR-API-ADMIN-USERS-UPDATE,SOAR-COMP-ADMIN-USERS-PAGE,SOAR-COMP-ADMIN-USERS-PAGE,SOAR-API-ADMIN-USERS-LIST;SOAR-API-ADMIN-USERS-UPDATE,SOAR-DB-USER;SOAR-DB-USER-SUBSCRIPTION,SOAR-TEST-SUBSCRIPTIONS-ADMIN-WEB,SOAR-DOC-WEB-ADMIN,,critical,90,2026-05-24,verified_local,"Typed frontend service view for Subscriptions/Admin backfill."
SOAR-SERVICE-WEB-PROFILE-SUBSCRIPTION,Web profile subscription service,service,verified_local,frontend,web-profile,subscriptions-admin,"Typed frontend API service for profile subscription read and checkout-intent calls.",apps/web/src/features/profile/services/subscription.service.ts,apps/web/src/features/profile/types/subscription.type.ts,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-API-PROFILE-SUBSCRIPTION-GET;SOAR-API-PROFILE-SUBSCRIPTION-CHECKOUT,SOAR-COMP-PROFILE-SUBSCRIPTION,SOAR-COMP-PROFILE-SUBSCRIPTION,SOAR-API-PROFILE-SUBSCRIPTION-GET;SOAR-API-PROFILE-SUBSCRIPTION-CHECKOUT,SOAR-DB-SUBSCRIPTION-PLAN;SOAR-DB-USER-SUBSCRIPTION;SOAR-DB-PAYMENT-INTENT,SOAR-TEST-SUBSCRIPTIONS-ADMIN-WEB,SOAR-DOC-API-SUBSCRIPTIONS,,high,90,2026-05-24,verified_local,"Typed frontend service view for Subscriptions/Admin backfill."
SOAR-CONTROLLER-ADMIN-USERS,Admin users controller,controller,verified_local,backend,api-admin,subscriptions-admin,"Admin users controller for list update and guard error mapping.",apps/api/src/modules/admin/users/users.controller.ts,,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-TYPES-ADMIN-USERS;SOAR-SERVICE-ADMIN-USERS,SOAR-API-ADMIN-USERS-LIST;SOAR-API-ADMIN-USERS-UPDATE,,SOAR-API-ADMIN-USERS-LIST;SOAR-API-ADMIN-USERS-UPDATE,SOAR-DB-USER;SOAR-DB-USER-SUBSCRIPTION,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-ADMIN,,critical,90,2026-05-24,verified_local,"Typed controller view for Subscriptions/Admin backfill."
SOAR-TYPES-ADMIN-USERS,Admin users DTO schemas,validation,verified_local,backend,api-admin,subscriptions-admin,"Admin user list params and update role/plan schemas.",apps/api/src/modules/admin/users/users.types.ts,,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-DOC-API-ADMIN,SOAR-CONTROLLER-ADMIN-USERS,,SOAR-API-ADMIN-USERS-LIST;SOAR-API-ADMIN-USERS-UPDATE,SOAR-DB-USER;SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-ADMIN,,high,90,2026-05-24,verified_local,"Typed validation view for Subscriptions/Admin backfill."
SOAR-SERVICE-ADMIN-USERS,Admin users service,service,verified_local,backend,api-admin,subscriptions-admin,"Admin user list and mutation service with self-demotion last-admin and plan assignment guards.",apps/api/src/modules/admin/users/users.service.ts,,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-SERVICE-SUBSCRIPTIONS;SOAR-DB-USER;SOAR-DB-USER-SUBSCRIPTION;SOAR-DB-SUBSCRIPTION-PLAN,SOAR-CONTROLLER-ADMIN-USERS,,SOAR-API-ADMIN-USERS-LIST;SOAR-API-ADMIN-USERS-UPDATE,SOAR-DB-USER;SOAR-DB-USER-SUBSCRIPTION;SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-ADMIN,,critical,90,2026-05-24,verified_local,"Typed service view for Subscriptions/Admin backfill."
SOAR-CONTROLLER-ADMIN-SUBSCRIPTION-PLANS,Admin subscription plans controller,controller,verified_local,backend,api-admin,subscriptions-admin,"Admin subscription plan controller for plan catalog read and updates.",apps/api/src/modules/admin/subscriptionPlans/subscriptionPlans.controller.ts,,SOAR-FEATURE-SUBSCRIPTIONS-ADMIN,,SOAR-TYPES-ADMIN-SUBSCRIPTION-PLANS;SOAR-SERVICE-ADMIN-SUBSCRIPTION-PLANS,SOAR-API-ADMIN-SUBSCRIPTION-PLANS-LIST;SOAR-API-ADMIN-SUBSCRIPTION-PLAN-UPDATE,,SOAR-API-ADMIN-SUBSCRIPTION-PLANS-LIST;SOAR-API-ADMIN-SUBSCRIPTION-PLAN-UPDATE,SOAR-DB-SUBSCRIPTION-PLAN,SOAR-TEST-SUBSCRIPTIONS-ADMIN-API,SOAR-DOC-API-ADMIN,,critical,90,2026-05-24,verified_local,"Typed controller view for Subscriptions/Admin backfill."
